ID_EMPLEADO,ANNO,SEXO,ANNO_NAC,EDAD,NUM_HIJOS,FAMILIA,PUESTO,GRUPO_PUESTO,ANNO_ANTIGUEDAD,ANTIGUEDAD,SBA_IMPORTE,SBA,PORC_AUMENTO,DES_PORC_AUM,NIVEL_EDUCATIVO,NUM_CURSOS,FORMACION,DESEMPENNO_NUM,DESEMPENNO,EVP_APRENDIZAJE,EVP_CARRERA,EVP_EQUILIBRIO,EVP_RETRIBUCION,EVP_NUM,EVP,ESTADO,ESTADO_ANTERIOR,ES_SEPARACION,ES_ABANDONO,SEPARACION,ABANDONO,PRE_AUMENTO,PRE_FORMACION,PRE_PRUEBA,FIN_PUESTO,MUESTRA
0325,1990,H,1948,Adulto,2,"Con hijos",S/D,S/D,16,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0325,1991,H,1948,Adulto,2,"Con hijos",S/D,S/D,17,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0325,1992,H,1948,Adulto,2,"Con hijos",S/D,S/D,18,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0325,1993,H,1948,Adulto,2,"Con hijos",S/D,S/D,19,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0325,1994,H,1948,Adulto,2,"Con hijos",S/D,S/D,20,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0325,1995,H,1948,Adulto,2,"Con hijos",S/D,S/D,21,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0325,1996,H,1948,Adulto,2,"Con hijos",S/D,S/D,22,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0325,1997,H,1948,Adulto,2,"Con hijos",S/D,S/D,23,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0325,1998,H,1948,Adulto,2,"Con hijos",S/D,S/D,24,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0325,1999,H,1948,Adulto,2,"Con hijos",S/D,S/D,25,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0325,2000,H,1948,Adulto,1,"Con hijos",S/D,S/D,26,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0325,2001,H,1948,Adulto,1,"Con hijos",S/D,S/D,27,Mucha,0.00,S/D,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0325,2002,H,1948,Adulto,1,"Con hijos",ARN,Administrativo,28,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,53316.4384,14500.0000,4600.0000,3000.0000,5750.0000,0,2
0325,2003,H,1948,Adulto,1,"Con hijos",ARN,Administrativo,29,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,54702.7397,14500.0000,4600.0000,3000.0000,5750.0000,0,9
0325,2004,H,1948,Adulto,1,"Con hijos",ARN,Administrativo,30,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,56089.0411,14500.0000,4600.0000,3000.0000,5750.0000,0,5
0325,2005,H,1948,Adulto,1,"Con hijos",ARN,Administrativo,31,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,57475.3425,14500.0000,4600.0000,3000.0000,5750.0000,0,7
0325,2006,H,1948,Adulto,1,"Con hijos",ARN,Administrativo,32,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,58861.6438,14500.0000,4600.0000,3000.0000,5750.0000,0,6
0325,2007,H,1948,Adulto,0,"Sin hijos",ARN,Administrativo,33,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,5.00,0.00,0.00,3.95,Bajo,S/D,S/D,0,0,60247.9452,14500.0000,4600.0000,3000.0000,5750.0000,0,0
0325,2008,H,1948,Adulto,0,"Sin hijos",ARN,Administrativo,34,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,2
0325,2009,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,35,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,4
0325,2010,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,36,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,7
0325,2011,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,37,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,3
0325,2012,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,38,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,9
0325,2013,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,39,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,7
0325,2014,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,40,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,3
0325,2015,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,41,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,3
0325,2016,H,1948,Mayor,0,"Sin hijos",ARN,Administrativo,42,Mucha,23000.00,Medio,0.00,"Sin Aumento",S/D,0,Insuficiente,0.00,S/D,0.00,0.00,0.00,0.00,0.00,Bajo,BAJA,S/D,1,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,6
0326,1974,H,1953,Joven,0,"Sin hijos",S/D,S/D,0,Poca,0.00,S/D,100.00,Aumento,"Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,10.00,10.00,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1975,H,1953,Joven,0,"Sin hijos",S/D,S/D,1,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,1976,H,1953,Joven,0,"Sin hijos",S/D,S/D,2,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1977,H,1953,Joven,0,"Sin hijos",S/D,S/D,3,Poca,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1978,H,1953,Joven,0,"Sin hijos",S/D,S/D,4,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0326,1979,H,1953,Joven,0,"Sin hijos",S/D,S/D,5,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1980,H,1953,Joven,0,"Sin hijos",S/D,S/D,6,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0326,1981,H,1953,Joven,0,"Sin hijos",S/D,S/D,7,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,1982,H,1953,Joven,0,"Sin hijos",S/D,S/D,8,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0326,1983,H,1953,Joven,0,"Sin hijos",S/D,S/D,9,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0326,1984,H,1953,Adulto,0,"Sin hijos",S/D,S/D,10,Mediana,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0326,1985,H,1953,Adulto,0,"Sin hijos",S/D,S/D,11,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,1986,H,1953,Adulto,0,"Sin hijos",S/D,S/D,12,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0326,1987,H,1953,Adulto,0,"Sin hijos",S/D,S/D,13,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0326,1988,H,1953,Adulto,0,"Sin hijos",S/D,S/D,14,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1989,H,1953,Adulto,0,"Sin hijos",S/D,S/D,15,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,2
0326,1990,H,1953,Adulto,0,"Sin hijos",S/D,S/D,16,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,1991,H,1953,Adulto,0,"Sin hijos",S/D,S/D,17,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,1992,H,1953,Adulto,0,"Sin hijos",S/D,S/D,18,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0326,1993,H,1953,Adulto,0,"Sin hijos",S/D,S/D,19,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,1994,H,1953,Adulto,0,"Sin hijos",S/D,S/D,20,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,0
0326,1995,H,1953,Adulto,0,"Sin hijos",S/D,S/D,21,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,1996,H,1953,Adulto,0,"Sin hijos",S/D,S/D,22,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0326,1997,H,1953,Adulto,0,"Sin hijos",S/D,S/D,23,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,7
0326,1998,H,1953,Adulto,0,"Sin hijos",S/D,S/D,24,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,0.00,0.00,2.70,Bajo,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,1999,H,1953,Adulto,1,"Con hijos",S/D,S/D,25,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,2000,H,1953,Adulto,1,"Con hijos",S/D,S/D,26,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,2001,H,1953,Adulto,1,"Con hijos",S/D,S/D,27,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0326,2002,H,1953,Adulto,1,"Con hijos",TREI,S/D,28,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0326,2003,H,1953,Adulto,1,"Con hijos",TREI,S/D,29,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,3
0326,2004,H,1953,Adulto,1,"Con hijos",TREI,S/D,30,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,2005,H,1953,Adulto,1,"Con hijos",TREI,S/D,31,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,2006,H,1953,Adulto,1,"Con hijos",TREI,S/D,32,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,2007,H,1953,Adulto,1,"Con hijos",TREI,S/D,33,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,6
0326,2008,H,1953,Adulto,1,"Con hijos",TREI,S/D,34,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,5
0326,2009,H,1953,Adulto,1,"Con hijos",TREI,S/D,35,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,2010,H,1953,Adulto,1,"Con hijos",TREI,S/D,36,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,4
0326,2011,H,1953,Adulto,1,"Con hijos",TREI,S/D,37,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,8
0326,2012,H,1953,Adulto,1,"Con hijos",S/D,S/D,38,Mucha,0.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,3000.0000,3000.0000,0.0000,3000.0000,0.0000,0,9
0326,2013,H,1953,Adulto,1,"Con hijos",TRE,Administrativo,39,Mucha,23000.00,Medio,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,106.60,Alto,10.00,10.00,10.00,0.00,7.70,Alto,DES+/EVP+,S/D,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,3
0326,2014,H,1953,Mayor,1,"Con hijos",TRE,Administrativo,40,Mucha,23000.00,Medio,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,106.10,Alto,10.00,10.00,10.00,0.00,7.70,Alto,DES+/EVP+,DES+/EVP+,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,7
0326,2015,H,1953,Mayor,1,"Con hijos",TRE,Administrativo,41,Mucha,23000.00,Medio,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,105.80,Alto,10.00,10.00,10.00,0.00,7.70,Alto,DES+/EVP+,DES+/EVP+,0,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,1
0326,2016,H,1953,Mayor,0,"Sin hijos",TRE,Administrativo,42,Mucha,23000.00,Medio,0.00,"Sin Aumento","Sin Universidad",0,Insuficiente,0.00,S/D,0.00,5.00,0.00,0.00,1.25,Bajo,BAJA,DES+/EVP+,1,0,60500.0000,14500.0000,4600.0000,3000.0000,5750.0000,0,9
0330,1974,H,1952,Joven,0,"Sin hijos",ANS,S/D,0,Poca,-1.00,S/D,100.00,Aumento,"Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,10.00,10.00,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,1
0330,1975,H,1952,Joven,0,"Sin hijos",ANS,S/D,1,Poca,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
0330,1976,H,1952,Joven,0,"Sin hijos",ANS,S/D,2,Poca,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,10.00,10.00,0.00,7.70,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,5
0330,1977,H,1952,Joven,0,"Sin hijos",ANS,S/D,3,Poca,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
0330,1978,H,1952,Joven,1,"Con hijos",ANS,S/D,4,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,9
0330,1979,H,1952,Joven,2,"Con hijos",ANS,S/D,5,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,5.00,10.00,0.00,6.45,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
0330,1980,H,1952,Joven,3,"Familia numerosa",ANS,S/D,6,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,1
0330,1981,H,1952,Joven,3,"Familia numerosa",ANS,S/D,7,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,1
0330,1982,H,1952,Joven,4,"Familia numerosa",ANS,S/D,8,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
0330,1983,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,9,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
0330,1984,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,10,Mediana,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,5
0330,1985,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,11,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,1
0330,1986,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,12,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,6
0330,1987,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,13,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,7
0330,1988,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,14,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,7
0330,1989,H,1952,Adulto,4,"Familia numerosa",ANS,S/D,15,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,8
0330,1990,H,1952,Adulto,5,"Familia numerosa",ANS,S/D,16,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,8
0330,1991,H,1952,Adulto,5,"Familia numerosa",ANS,S/D,17,Mucha,-1.00,S/D,0.00,"Sin Aumento","Sin Universidad",2,Suficiente,0.00,S/D,10.00,0.00,10.00,0.00,5.20,Alto,S/D,S/D,0,0,2997.5000,2999.5000,-0.2000,3000.0000,-0.2500,0,2
